location,cutoff_date,forecast_date,forecast_week,forecast,raw_model_output,target_mode,reference_date,target_end_date,horizon
20,2024-11-09,2024-11-16,1,11.300993919372559,2.50968,log,2024-11-09,2024-11-16,1
20,2024-11-09,2024-11-23,2,16.655166625976562,2.8710284,log,2024-11-09,2024-11-23,2
20,2024-11-09,2024-11-30,3,26.60593605041504,3.3180308,log,2024-11-09,2024-11-30,3
20,2024-11-09,2024-12-07,4,38.088497161865234,3.6658282,log,2024-11-09,2024-12-07,4
21,2024-11-09,2024-11-16,1,24.60796546936035,3.2429035,log,2024-11-09,2024-11-16,1
21,2024-11-09,2024-11-23,2,36.933555603027344,3.6358361,log,2024-11-09,2024-11-23,2
21,2024-11-09,2024-11-30,3,60.06724548339844,4.1119757,log,2024-11-09,2024-11-30,3
21,2024-11-09,2024-12-07,4,59.0186882019043,4.094656,log,2024-11-09,2024-12-07,4
22,2024-11-09,2024-11-16,1,101.14698791503906,4.626413,log,2024-11-09,2024-11-16,1
22,2024-11-09,2024-11-23,2,144.25173950195312,4.9784684,log,2024-11-09,2024-11-23,2
22,2024-11-09,2024-11-30,3,159.94363403320312,5.081054,log,2024-11-09,2024-11-30,3
22,2024-11-09,2024-12-07,4,280.9973449707031,5.6418977,log,2024-11-09,2024-12-07,4
23,2024-11-09,2024-11-16,1,2.6590936183929443,1.2972155,log,2024-11-09,2024-11-16,1
23,2024-11-09,2024-11-23,2,4.683734893798828,1.7376086,log,2024-11-09,2024-11-23,2
23,2024-11-09,2024-11-30,3,7.900119781494141,2.1860647,log,2024-11-09,2024-11-30,3
23,2024-11-09,2024-12-07,4,11.410021781921387,2.5185044,log,2024-11-09,2024-12-07,4
24,2024-11-09,2024-11-16,1,11.58104419708252,2.5321913,log,2024-11-09,2024-11-16,1
24,2024-11-09,2024-11-23,2,22.501678466796875,3.1570718,log,2024-11-09,2024-11-23,2
24,2024-11-09,2024-11-30,3,45.314483642578125,3.8354547,log,2024-11-09,2024-11-30,3
24,2024-11-09,2024-12-07,4,63.95307159423828,4.173665,log,2024-11-09,2024-12-07,4
25,2024-11-09,2024-11-16,1,24.89814567565918,3.2541714,log,2024-11-09,2024-11-16,1
25,2024-11-09,2024-11-23,2,41.05901336669922,3.7390738,log,2024-11-09,2024-11-23,2
25,2024-11-09,2024-11-30,3,74.82494354248047,4.3284273,log,2024-11-09,2024-11-30,3
25,2024-11-09,2024-12-07,4,66.39217376708984,4.210529,log,2024-11-09,2024-12-07,4
26,2024-11-09,2024-11-16,1,49.749637603759766,3.9269044,log,2024-11-09,2024-11-16,1
26,2024-11-09,2024-11-23,2,88.09465789794922,4.4896994,log,2024-11-09,2024-11-23,2
26,2024-11-09,2024-11-30,3,148.302978515625,5.0059776,log,2024-11-09,2024-11-30,3
26,2024-11-09,2024-12-07,4,209.90042114257812,5.351386,log,2024-11-09,2024-12-07,4
27,2024-11-09,2024-11-16,1,12.935349464416504,2.6344287,log,2024-11-09,2024-11-16,1
27,2024-11-09,2024-11-23,2,24.428173065185547,3.2358577,log,2024-11-09,2024-11-23,2
27,2024-11-09,2024-11-30,3,38.04346466064453,3.6646755,log,2024-11-09,2024-11-30,3
27,2024-11-09,2024-12-07,4,52.298404693603516,3.9759064,log,2024-11-09,2024-12-07,4
28,2024-11-09,2024-11-16,1,32.57485580444336,3.5137775,log,2024-11-09,2024-11-16,1
28,2024-11-09,2024-11-23,2,49.0553092956543,3.9131286,log,2024-11-09,2024-11-23,2
28,2024-11-09,2024-11-30,3,77.06967163085938,4.3576016,log,2024-11-09,2024-11-30,3
28,2024-11-09,2024-12-07,4,77.16029357910156,4.358762,log,2024-11-09,2024-12-07,4
29,2024-11-09,2024-11-16,1,34.42647171020508,3.5674593,log,2024-11-09,2024-11-16,1
29,2024-11-09,2024-11-23,2,45.671653747558594,3.843137,log,2024-11-09,2024-11-23,2
29,2024-11-09,2024-11-30,3,100.01347351074219,4.615254,log,2024-11-09,2024-11-30,3
29,2024-11-09,2024-12-07,4,95.6672134399414,4.5712743,log,2024-11-09,2024-12-07,4
30,2024-11-09,2024-11-16,1,1.5537527799606323,0.93756396,log,2024-11-09,2024-11-16,1
30,2024-11-09,2024-11-23,2,2.4674224853515625,1.2434115,log,2024-11-09,2024-11-23,2
30,2024-11-09,2024-11-30,3,3.9057469367980957,1.5904074,log,2024-11-09,2024-11-30,3
30,2024-11-09,2024-12-07,4,8.558485984802246,2.2574294,log,2024-11-09,2024-12-07,4
31,2024-11-09,2024-11-16,1,4.924455165863037,1.7790887,log,2024-11-09,2024-11-16,1
31,2024-11-09,2024-11-23,2,7.562563896179199,2.1473997,log,2024-11-09,2024-11-23,2
31,2024-11-09,2024-11-30,3,15.588213920593262,2.8086925,log,2024-11-09,2024-11-30,3
31,2024-11-09,2024-12-07,4,17.611482620239258,2.9237788,log,2024-11-09,2024-12-07,4
32,2024-11-09,2024-11-16,1,25.68425178527832,3.2840736,log,2024-11-09,2024-11-16,1
32,2024-11-09,2024-11-23,2,35.0198860168457,3.5840712,log,2024-11-09,2024-11-23,2
32,2024-11-09,2024-11-30,3,58.919490814208984,4.093002,log,2024-11-09,2024-11-30,3
32,2024-11-09,2024-12-07,4,62.826622009277344,4.1561704,log,2024-11-09,2024-12-07,4
33,2024-11-09,2024-11-16,1,3.605632781982422,1.5272801,log,2024-11-09,2024-11-16,1
33,2024-11-09,2024-11-23,2,4.925683498382568,1.779296,log,2024-11-09,2024-11-23,2
33,2024-11-09,2024-11-30,3,10.29258918762207,2.4241467,log,2024-11-09,2024-11-30,3
33,2024-11-09,2024-12-07,4,10.96841049194336,2.4822707,log,2024-11-09,2024-12-07,4
34,2024-11-09,2024-11-16,1,43.126182556152344,3.7870533,log,2024-11-09,2024-11-16,1
34,2024-11-09,2024-11-23,2,58.27288055419922,4.082152,log,2024-11-09,2024-11-23,2
34,2024-11-09,2024-11-30,3,100.93275451660156,4.6243134,log,2024-11-09,2024-11-30,3
34,2024-11-09,2024-12-07,4,108.22874450683594,4.6934443,log,2024-11-09,2024-12-07,4
35,2024-11-09,2024-11-16,1,16.463132858276367,2.860092,log,2024-11-09,2024-11-16,1
35,2024-11-09,2024-11-23,2,20.35475730895996,3.0612745,log,2024-11-09,2024-11-23,2
35,2024-11-09,2024-11-30,3,32.27278518676758,3.5047398,log,2024-11-09,2024-11-30,3
35,2024-11-09,2024-12-07,4,37.57960510253906,3.6527238,log,2024-11-09,2024-12-07,4
36,2024-11-09,2024-11-16,1,57.49688720703125,4.0689735,log,2024-11-09,2024-11-16,1
36,2024-11-09,2024-11-23,2,88.08042907714844,4.4895396,log,2024-11-09,2024-11-23,2
36,2024-11-09,2024-11-30,3,147.03721618652344,4.9974637,log,2024-11-09,2024-11-30,3
36,2024-11-09,2024-12-07,4,183.34364318847656,5.2168016,log,2024-11-09,2024-12-07,4
37,2024-11-09,2024-11-16,1,33.0830192565918,3.5287993,log,2024-11-09,2024-11-16,1
37,2024-11-09,2024-11-23,2,28.486108779907227,3.3839192,log,2024-11-09,2024-11-23,2
37,2024-11-09,2024-11-30,3,43.96543884277344,3.8058941,log,2024-11-09,2024-11-30,3
37,2024-11-09,2024-12-07,4,47.551605224609375,3.8826272,log,2024-11-09,2024-12-07,4
38,2024-11-09,2024-11-16,1,1.203328013420105,0.78996897,log,2024-11-09,2024-11-16,1
38,2024-11-09,2024-11-23,2,1.8837730884552002,1.0590996,log,2024-11-09,2024-11-23,2
38,2024-11-09,2024-11-30,3,3.486268997192383,1.5010214,log,2024-11-09,2024-11-30,3
38,2024-11-09,2024-12-07,4,6.702126979827881,2.0414965,log,2024-11-09,2024-12-07,4
39,2024-11-09,2024-11-16,1,21.417844772338867,3.1098573,log,2024-11-09,2024-11-16,1
39,2024-11-09,2024-11-23,2,27.12235450744629,3.3365648,log,2024-11-09,2024-11-23,2
39,2024-11-09,2024-11-30,3,42.81834030151367,3.7800524,log,2024-11-09,2024-11-30,3
39,2024-11-09,2024-12-07,4,56.151947021484375,4.0457134,log,2024-11-09,2024-12-07,4
40,2024-11-09,2024-11-16,1,19.842172622680664,3.0369785,log,2024-11-09,2024-11-16,1
40,2024-11-09,2024-11-23,2,34.23677062988281,3.5620902,log,2024-11-09,2024-11-23,2
40,2024-11-09,2024-11-30,3,55.0229606628418,4.0257616,log,2024-11-09,2024-11-30,3
40,2024-11-09,2024-12-07,4,58.64986801147461,4.088492,log,2024-11-09,2024-12-07,4
41,2024-11-09,2024-11-16,1,21.873676300048828,3.1299868,log,2024-11-09,2024-11-16,1
41,2024-11-09,2024-11-23,2,31.402280807495117,3.4782288,log,2024-11-09,2024-11-23,2
41,2024-11-09,2024-11-30,3,46.848026275634766,3.8680298,log,2024-11-09,2024-11-30,3
41,2024-11-09,2024-12-07,4,59.26163864135742,4.0986958,log,2024-11-09,2024-12-07,4
42,2024-11-09,2024-11-16,1,146.09251403808594,4.9910617,log,2024-11-09,2024-11-16,1
42,2024-11-09,2024-11-23,2,206.14910888671875,5.333439,log,2024-11-09,2024-11-23,2
42,2024-11-09,2024-11-30,3,239.42611694335938,5.482413,log,2024-11-09,2024-11-30,3
42,2024-11-09,2024-12-07,4,237.17831420898438,5.4730196,log,2024-11-09,2024-12-07,4
44,2024-11-09,2024-11-16,1,2.0292627811431885,1.1083193,log,2024-11-09,2024-11-16,1
44,2024-11-09,2024-11-23,2,2.6194260120391846,1.2863154,log,2024-11-09,2024-11-23,2
44,2024-11-09,2024-11-30,3,4.06266975402832,1.621894,log,2024-11-09,2024-11-30,3
44,2024-11-09,2024-12-07,4,4.372402667999268,1.6812752,log,2024-11-09,2024-12-07,4
45,2024-11-09,2024-11-16,1,33.377872467041016,3.5374131,log,2024-11-09,2024-11-16,1
45,2024-11-09,2024-11-23,2,44.37042999267578,3.8148606,log,2024-11-09,2024-11-23,2
45,2024-11-09,2024-11-30,3,84.76913452148438,4.451659,log,2024-11-09,2024-11-30,3
45,2024-11-09,2024-12-07,4,86.5943374633789,4.4727163,log,2024-11-09,2024-12-07,4
46,2024-11-09,2024-11-16,1,1.9718928337097168,1.0891991,log,2024-11-09,2024-11-16,1
46,2024-11-09,2024-11-23,2,3.0721819400787354,1.404179,log,2024-11-09,2024-11-23,2
46,2024-11-09,2024-11-30,3,5.864914894104004,1.9264237,log,2024-11-09,2024-11-30,3
46,2024-11-09,2024-12-07,4,6.962646484375,2.0747614,log,2024-11-09,2024-12-07,4
47,2024-11-09,2024-11-16,1,107.01854705810547,4.682303,log,2024-11-09,2024-11-16,1
47,2024-11-09,2024-11-23,2,131.49864196777344,4.8865724,log,2024-11-09,2024-11-23,2
47,2024-11-09,2024-11-30,3,161.8393096923828,5.092764,log,2024-11-09,2024-11-30,3
47,2024-11-09,2024-12-07,4,194.6434326171875,5.2762938,log,2024-11-09,2024-12-07,4
48,2024-11-09,2024-11-16,1,242.9248046875,5.49686,log,2024-11-09,2024-11-16,1
48,2024-11-09,2024-11-23,2,402.971435546875,6.001344,log,2024-11-09,2024-11-23,2
48,2024-11-09,2024-11-30,3,516.588134765625,6.24918,log,2024-11-09,2024-11-30,3
48,2024-11-09,2024-12-07,4,535.1854248046875,6.28448,log,2024-11-09,2024-12-07,4
49,2024-11-09,2024-11-16,1,9.687000274658203,2.369028,log,2024-11-09,2024-11-16,1
49,2024-11-09,2024-11-23,2,16.97127914428711,2.8887749,log,2024-11-09,2024-11-23,2
49,2024-11-09,2024-11-30,3,33.153324127197266,3.53086,log,2024-11-09,2024-11-30,3
49,2024-11-09,2024-12-07,4,37.650108337402344,3.6545496,log,2024-11-09,2024-12-07,4
50,2024-11-09,2024-11-16,1,1.5279695987701416,0.92741644,log,2024-11-09,2024-11-16,1
50,2024-11-09,2024-11-23,2,2.2006373405456543,1.16335,log,2024-11-09,2024-11-23,2
50,2024-11-09,2024-11-30,3,3.7129125595092773,1.5503061,log,2024-11-09,2024-11-30,3
50,2024-11-09,2024-12-07,4,5.667761325836182,1.8972842,log,2024-11-09,2024-12-07,4
51,2024-11-09,2024-11-16,1,35.68950271606445,3.6024907,log,2024-11-09,2024-11-16,1
51,2024-11-09,2024-11-23,2,42.40493392944336,3.7705731,log,2024-11-09,2024-11-23,2
51,2024-11-09,2024-11-30,3,64.3277359008789,4.1794167,log,2024-11-09,2024-11-30,3
51,2024-11-09,2024-12-07,4,94.3983383178711,4.558061,log,2024-11-09,2024-12-07,4
53,2024-11-09,2024-11-16,1,15.963807106018066,2.831082,log,2024-11-09,2024-11-16,1
53,2024-11-09,2024-11-23,2,24.155731201171875,3.2250857,log,2024-11-09,2024-11-23,2
53,2024-11-09,2024-11-30,3,41.63862991333008,3.7527606,log,2024-11-09,2024-11-30,3
53,2024-11-09,2024-12-07,4,58.325077056884766,4.083032,log,2024-11-09,2024-12-07,4
54,2024-11-09,2024-11-16,1,5.9017767906188965,1.9317789,log,2024-11-09,2024-11-16,1
54,2024-11-09,2024-11-23,2,11.271150588989258,2.507251,log,2024-11-09,2024-11-23,2
54,2024-11-09,2024-11-30,3,24.619489669799805,3.2433534,log,2024-11-09,2024-11-30,3
54,2024-11-09,2024-12-07,4,31.336164474487305,3.4761863,log,2024-11-09,2024-12-07,4
55,2024-11-09,2024-11-16,1,17.425989151000977,2.913762,log,2024-11-09,2024-11-16,1
55,2024-11-09,2024-11-23,2,25.252775192260742,3.2677717,log,2024-11-09,2024-11-23,2
55,2024-11-09,2024-11-30,3,46.64944076538086,3.8638709,log,2024-11-09,2024-11-30,3
55,2024-11-09,2024-12-07,4,51.518959045410156,3.9611742,log,2024-11-09,2024-12-07,4
56,2024-11-09,2024-11-16,1,4.6858110427856445,1.7379738,log,2024-11-09,2024-11-16,1
56,2024-11-09,2024-11-23,2,7.804134368896484,2.1752214,log,2024-11-09,2024-11-23,2
56,2024-11-09,2024-11-30,3,9.331563949584961,2.3352036,log,2024-11-09,2024-11-30,3
56,2024-11-09,2024-12-07,4,16.340147018432617,2.8530245,log,2024-11-09,2024-12-07,4
72,2024-11-09,2024-11-16,1,83.07648468017578,4.431727,log,2024-11-09,2024-11-16,1
72,2024-11-09,2024-11-23,2,107.84820556640625,4.6899543,log,2024-11-09,2024-11-23,2
72,2024-11-09,2024-11-30,3,122.79835510253906,4.818654,log,2024-11-09,2024-11-30,3
72,2024-11-09,2024-12-07,4,130.07473754882812,4.8757677,log,2024-11-09,2024-12-07,4
US,2024-11-09,2024-11-16,1,1457.2950439453125,7.285023,log,2024-11-09,2024-11-16,1
US,2024-11-09,2024-11-23,2,1705.434814453125,7.4421616,log,2024-11-09,2024-11-23,2
US,2024-11-09,2024-11-30,3,1645.52001953125,7.4064193,log,2024-11-09,2024-11-30,3
US,2024-11-09,2024-12-07,4,1778.9671630859375,7.48435,log,2024-11-09,2024-12-07,4
01,2024-11-16,2024-11-23,1,63.26262283325195,4.162978,log,2024-11-16,2024-11-23,1
01,2024-11-16,2024-11-30,2,97.00019836425781,4.5849695,log,2024-11-16,2024-11-30,2
01,2024-11-16,2024-12-07,3,162.31436157226562,5.095677,log,2024-11-16,2024-12-07,3
01,2024-11-16,2024-12-14,4,192.85794067382812,5.2671256,log,2024-11-16,2024-12-14,4
02,2024-11-16,2024-11-23,1,13.785439491271973,2.6936429,log,2024-11-16,2024-11-23,1
02,2024-11-16,2024-11-30,2,24.16744041442871,3.2255511,log,2024-11-16,2024-11-30,2
02,2024-11-16,2024-12-07,3,30.655719757080078,3.4549189,log,2024-11-16,2024-12-07,3
02,2024-11-16,2024-12-14,4,37.60940933227539,3.653496,log,2024-11-16,2024-12-14,4
04,2024-11-16,2024-11-23,1,452.0342712402344,6.1159678,log,2024-11-16,2024-11-23,1
04,2024-11-16,2024-11-30,2,474.98675537109375,6.16539,log,2024-11-16,2024-11-30,2
04,2024-11-16,2024-12-07,3,458.43072509765625,6.129988,log,2024-11-16,2024-12-07,3
04,2024-11-16,2024-12-14,4,394.74859619140625,5.980779,log,2024-11-16,2024-12-14,4
05,2024-11-16,2024-11-23,1,19.388792037963867,3.0149853,log,2024-11-16,2024-11-23,1
05,2024-11-16,2024-11-30,2,32.075469970703125,3.498792,log,2024-11-16,2024-11-30,2
05,2024-11-16,2024-12-07,3,46.77009201049805,3.8663998,log,2024-11-16,2024-12-07,3
05,2024-11-16,2024-12-14,4,77.1895980834961,4.3591366,log,2024-11-16,2024-12-14,4
06,2024-11-16,2024-11-23,1,375.79730224609375,5.9317074,log,2024-11-16,2024-11-23,1
06,2024-11-16,2024-11-30,2,507.41082763671875,6.23129,log,2024-11-16,2024-11-30,2
06,2024-11-16,2024-12-07,3,700.0595092773438,6.5525928,log,2024-11-16,2024-12-07,3
06,2024-11-16,2024-12-14,4,859.5323486328125,6.757551,log,2024-11-16,2024-12-14,4
08,2024-11-16,2024-11-23,1,48.50445556640625,3.9020627,log,2024-11-16,2024-11-23,1
08,2024-11-16,2024-11-30,2,60.24244689941406,4.1148405,log,2024-11-16,2024-11-30,2
08,2024-11-16,2024-12-07,3,102.90802001953125,4.643506,log,2024-11-16,2024-12-07,3
08,2024-11-16,2024-12-14,4,149.1341094970703,5.011529,log,2024-11-16,2024-12-14,4
09,2024-11-16,2024-11-23,1,9.480222702026367,2.34949,log,2024-11-16,2024-11-23,1
09,2024-11-16,2024-11-30,2,15.425179481506348,2.7988155,log,2024-11-16,2024-11-30,2
09,2024-11-16,2024-12-07,3,20.776762008666992,3.0808434,log,2024-11-16,2024-12-07,3
09,2024-11-16,2024-12-14,4,34.34266662597656,3.565091,log,2024-11-16,2024-12-14,4
10,2024-11-16,2024-11-23,1,3.5959558486938477,1.5251768,log,2024-11-16,2024-11-23,1
10,2024-11-16,2024-11-30,2,5.077876091003418,1.8046553,log,2024-11-16,2024-11-30,2
10,2024-11-16,2024-12-07,3,8.87607479095459,2.290115,log,2024-11-16,2024-12-07,3
10,2024-11-16,2024-12-14,4,9.008974075317383,2.303482,log,2024-11-16,2024-12-14,4
11,2024-11-16,2024-11-23,1,1.8987609148025513,1.0642834,log,2024-11-16,2024-11-23,1
11,2024-11-16,2024-11-30,2,3.631798028945923,1.5329452,log,2024-11-16,2024-11-30,2
11,2024-11-16,2024-12-07,3,5.643607139587402,1.8936551,log,2024-11-16,2024-12-07,3
11,2024-11-16,2024-12-14,4,9.585182189941406,2.359455,log,2024-11-16,2024-12-14,4
12,2024-11-16,2024-11-23,1,478.5045166015625,6.1727533,log,2024-11-16,2024-11-23,1
12,2024-11-16,2024-11-30,2,497.8793029785156,6.212364,log,2024-11-16,2024-11-30,2
12,2024-11-16,2024-12-07,3,665.92138671875,6.502672,log,2024-11-16,2024-12-07,3
12,2024-11-16,2024-12-14,4,790.8418579101562,6.6743617,log,2024-11-16,2024-12-14,4
13,2024-11-16,2024-11-23,1,60.59919738769531,4.120649,log,2024-11-16,2024-11-23,1
13,2024-11-16,2024-11-30,2,88.52067565917969,4.4944696,log,2024-11-16,2024-11-30,2
13,2024-11-16,2024-12-07,3,156.32861328125,5.0583367,log,2024-11-16,2024-12-07,3
13,2024-11-16,2024-12-14,4,203.05633544921875,5.318396,log,2024-11-16,2024-12-14,4
15,2024-11-16,2024-11-23,1,19.33160400390625,3.0121765,log,2024-11-16,2024-11-23,1
15,2024-11-16,2024-11-30,2,35.41905975341797,3.5950923,log,2024-11-16,2024-11-30,2
15,2024-11-16,2024-12-07,3,49.386199951171875,3.9197173,log,2024-11-16,2024-12-07,3
15,2024-11-16,2024-12-14,4,52.15995788574219,3.9733055,log,2024-11-16,2024-12-14,4
16,2024-11-16,2024-11-23,1,14.224509239196777,2.7229066,log,2024-11-16,2024-11-23,1
16,2024-11-16,2024-11-30,2,21.0163516998291,3.0917854,log,2024-11-16,2024-11-30,2
16,2024-11-16,2024-12-07,3,23.60622787475586,3.2029996,log,2024-11-16,2024-12-07,3
16,2024-11-16,2024-12-14,4,33.50741195678711,3.5411742,log,2024-11-16,2024-12-14,4
17,2024-11-16,2024-11-23,1,56.777015686035156,4.056591,log,2024-11-16,2024-11-23,1
17,2024-11-16,2024-11-30,2,99.88033294677734,4.613935,log,2024-11-16,2024-11-30,2
17,2024-11-16,2024-12-07,3,110.82772064208984,4.7169595,log,2024-11-16,2024-12-07,3
17,2024-11-16,2024-12-14,4,174.6343994140625,5.1684046,log,2024-11-16,2024-12-14,4
18,2024-11-16,2024-11-23,1,39.860374450683594,3.7101607,log,2024-11-16,2024-11-23,1
18,2024-11-16,2024-11-30,2,51.95932388305664,3.9695241,log,2024-11-16,2024-11-30,2
18,2024-11-16,2024-12-07,3,80.11100769042969,4.3958187,log,2024-11-16,2024-12-07,3
18,2024-11-16,2024-12-14,4,128.91717529296875,4.866897,log,2024-11-16,2024-12-14,4
19,2024-11-16,2024-11-23,1,6.877175331115723,2.0639694,log,2024-11-16,2024-11-23,1
19,2024-11-16,2024-11-30,2,10.548197746276855,2.4465294,log,2024-11-16,2024-11-30,2
19,2024-11-16,2024-12-07,3,17.014297485351562,2.8911657,log,2024-11-16,2024-12-07,3
19,2024-11-16,2024-12-14,4,33.12403106689453,3.5300019,log,2024-11-16,2024-12-14,4
20,2024-11-16,2024-11-23,1,13.791051864624023,2.6940224,log,2024-11-16,2024-11-23,1
20,2024-11-16,2024-11-30,2,27.406227111816406,3.3466084,log,2024-11-16,2024-11-30,2
20,2024-11-16,2024-12-07,3,39.286014556884766,3.6960044,log,2024-11-16,2024-12-07,3
20,2024-11-16,2024-12-14,4,49.9239501953125,3.9303334,log,2024-11-16,2024-12-14,4
21,2024-11-16,2024-11-23,1,26.05710220336914,3.2979496,log,2024-11-16,2024-11-23,1
21,2024-11-16,2024-11-30,2,34.573116302490234,3.5715902,log,2024-11-16,2024-11-30,2
21,2024-11-16,2024-12-07,3,55.786251068115234,4.0392942,log,2024-11-16,2024-12-07,3
21,2024-11-16,2024-12-14,4,79.68917846679688,4.3906045,log,2024-11-16,2024-12-14,4
22,2024-11-16,2024-11-23,1,129.15310668945312,4.8687115,log,2024-11-16,2024-11-23,1
22,2024-11-16,2024-11-30,2,168.43673706054688,5.1324797,log,2024-11-16,2024-11-30,2
22,2024-11-16,2024-12-07,3,202.38304138183594,5.315091,log,2024-11-16,2024-12-07,3
22,2024-11-16,2024-12-14,4,263.4071960449219,5.5774903,log,2024-11-16,2024-12-14,4
23,2024-11-16,2024-11-23,1,1.9239901304244995,1.0729492,log,2024-11-16,2024-11-23,1
23,2024-11-16,2024-11-30,2,3.076432704925537,1.4052223,log,2024-11-16,2024-11-30,2
23,2024-11-16,2024-12-07,3,5.095735549926758,1.8075894,log,2024-11-16,2024-12-07,3
23,2024-11-16,2024-12-14,4,8.707890510559082,2.272939,log,2024-11-16,2024-12-14,4
24,2024-11-16,2024-11-23,1,17.29305648803711,2.9065216,log,2024-11-16,2024-11-23,1
24,2024-11-16,2024-11-30,2,32.31841278076172,3.5061102,log,2024-11-16,2024-11-30,2
24,2024-11-16,2024-12-07,3,51.3647346496582,3.9582334,log,2024-11-16,2024-12-07,3
24,2024-11-16,2024-12-14,4,74.08287811279297,4.3185925,log,2024-11-16,2024-12-14,4
25,2024-11-16,2024-11-23,1,28.859569549560547,3.3965054,log,2024-11-16,2024-11-23,1
25,2024-11-16,2024-11-30,2,39.57404327392578,3.7031286,log,2024-11-16,2024-11-30,2
25,2024-11-16,2024-12-07,3,57.60719680786133,4.0708575,log,2024-11-16,2024-12-07,3
25,2024-11-16,2024-12-14,4,119.12384033203125,4.788523,log,2024-11-16,2024-12-14,4
26,2024-11-16,2024-11-23,1,56.29790115356445,4.048264,log,2024-11-16,2024-11-23,1
26,2024-11-16,2024-11-30,2,81.11597442626953,4.4081326,log,2024-11-16,2024-11-30,2
26,2024-11-16,2024-12-07,3,120.68438720703125,4.8014307,log,2024-11-16,2024-12-07,3
26,2024-11-16,2024-12-14,4,180.7410430908203,5.202583,log,2024-11-16,2024-12-14,4
27,2024-11-16,2024-11-23,1,14.721972465515137,2.7550592,log,2024-11-16,2024-11-23,1
27,2024-11-16,2024-11-30,2,21.922876358032227,3.1321354,log,2024-11-16,2024-11-30,2
27,2024-11-16,2024-12-07,3,31.77447509765625,3.48965,log,2024-11-16,2024-12-07,3
27,2024-11-16,2024-12-14,4,53.32093811035156,3.9949098,log,2024-11-16,2024-12-14,4
28,2024-11-16,2024-11-23,1,32.51934814453125,3.5121229,log,2024-11-16,2024-11-23,1
28,2024-11-16,2024-11-30,2,53.42717742919922,3.9968636,log,2024-11-16,2024-11-30,2
28,2024-11-16,2024-12-07,3,71.62126922607422,4.285258,log,2024-11-16,2024-12-07,3
28,2024-11-16,2024-12-14,4,110.68074798583984,4.7156444,log,2024-11-16,2024-12-14,4
29,2024-11-16,2024-11-23,1,41.5079460144043,3.749691,log,2024-11-16,2024-11-23,1
29,2024-11-16,2024-11-30,2,62.47222137451172,4.1506023,log,2024-11-16,2024-11-30,2
29,2024-11-16,2024-12-07,3,100.76981353759766,4.6227136,log,2024-11-16,2024-12-07,3
29,2024-11-16,2024-12-14,4,130.76116943359375,4.880991,log,2024-11-16,2024-12-14,4
30,2024-11-16,2024-11-23,1,2.8150217533111572,1.3389463,log,2024-11-16,2024-11-23,1
30,2024-11-16,2024-11-30,2,4.402040004730225,1.6867766,log,2024-11-16,2024-11-30,2
30,2024-11-16,2024-12-07,3,7.94987154006958,2.1916392,log,2024-11-16,2024-12-07,3
30,2024-11-16,2024-12-14,4,8.970439910888672,2.2996247,log,2024-11-16,2024-12-14,4
31,2024-11-16,2024-11-23,1,7.945035457611084,2.1910987,log,2024-11-16,2024-11-23,1
31,2024-11-16,2024-11-30,2,13.453606605529785,2.670944,log,2024-11-16,2024-11-30,2
31,2024-11-16,2024-12-07,3,21.49610710144043,3.1133423,log,2024-11-16,2024-12-07,3
31,2024-11-16,2024-12-14,4,35.90629959106445,3.6083822,log,2024-11-16,2024-12-14,4
32,2024-11-16,2024-11-23,1,52.74420166015625,3.9842358,log,2024-11-16,2024-11-23,1
32,2024-11-16,2024-11-30,2,72.09186553955078,4.291717,log,2024-11-16,2024-11-30,2
32,2024-11-16,2024-12-07,3,89.85630798339844,4.5092793,log,2024-11-16,2024-12-07,3
32,2024-11-16,2024-12-14,4,111.89967346191406,4.7264996,log,2024-11-16,2024-12-14,4
33,2024-11-16,2024-11-23,1,6.707900524139404,2.0422459,log,2024-11-16,2024-11-23,1
